0.01455900873,0
0.04367702619,3
0.07279504365,4
0.1019130611,9
0.1310310786,9
0.160149096,9
0.1892671135,34
0.2183851309,55
0.2475031484,124
0.2766211659,171
0.3057391833,286
0.3348572008,349
0.3639752182,438
0.3930932357,542
0.4222112532,527
0.4513292706,462
0.4804472881,447
0.5095653055,442
0.538683323,387
0.5678013404,332
0.5969193579,293
0.6260373754,239
0.6551553928,243
0.6842734103,228
0.7133914277,214
0.7425094452,230
0.7716274627,242
0.8007454801,295
0.8298634976,249
0.858981515,285
0.8880995325,328
0.91721755,307
0.9463355674,339
0.9754535849,348
1.004571602,355
1.03368962,380
1.062807637,425
1.091925655,418
1.121043672,420
1.15016169,457
1.179279707,493
1.208397725,565
1.237515742,553
1.266633759,643
1.295751777,682
1.324869794,832
1.353987812,924
1.383105829,1043
1.412223847,1202
1.441341864,1385
1.470459882,1554
1.499577899,1887
1.528695917,2211
1.557813934,2482
1.586931952,2977
1.616049969,3429
1.645167986,4013
1.674286004,4612
1.703404021,5212
1.732522039,5754
1.761640056,6482
1.790758074,7033
1.819876091,7333
1.848994109,7709
1.878112126,7987
1.907230144,7808
1.936348161,7768
1.965466178,7418
1.994584196,7181
2.023702213,6794
2.052820231,6402
2.081938248,6228
2.111056266,6005
2.140174283,5574
2.169292301,5401
2.198410318,5062
2.227528336,4842
2.256646353,4657
2.285764371,4365
2.314882388,4221
2.344000405,3971
2.373118423,3757
2.40223644,3624
2.431354458,3457
2.460472475,3424
2.489590493,3235
2.51870851,3150
2.547826528,3142
2.576944545,3041
2.606062563,2981
2.63518058,2882
2.664298597,2830
2.693416615,2829
2.722534632,2865
2.75165265,2747
2.780770667,2744
2.809888685,2829
2.839006702,2835
2.86812472,2766
2.897242737,2886
2.926360755,2874
2.955478772,2993
2.98459679,3003
3.013714807,3057
3.042832824,3171
3.071950842,3293
3.101068859,3354
3.130186877,3634
3.159304894,3572
3.188422912,3908
3.217540929,4037
3.246658947,4267
3.275776964,4465
3.304894982,4657
3.334012999,4807
3.363131017,5210
3.392249034,5399
3.421367051,5646
3.450485069,6043
3.479603086,6393
3.508721104,6834
3.537839121,7219
3.566957139,7579
3.596075156,8065
3.625193174,8543
3.654311191,9244
3.683429209,9678
3.712547226,10056
3.741665243,10663
3.770783261,11516
3.799901278,12068
3.829019296,12865
3.858137313,13818
3.887255331,14173
3.916373348,15132
3.945491366,16277
3.974609383,17232
4.003727401,18231
4.032845418,19533
4.061963436,20252
4.091081453,21346
4.12019947,22479
4.149317488,23778
4.178435505,25160
4.207553523,26278
4.23667154,27599
4.265789558,28973
4.294907575,30220
4.324025593,31412
4.35314361,33037
4.382261628,34280
4.411379645,36203
4.440497662,36906
4.46961568,38632
4.498733697,40345
4.527851715,41321
4.556969732,42838
4.58608775,43956
4.615205767,45551
4.644323785,46643
4.673441802,47508
4.70255982,48939
4.731677837,49418
4.760795855,50874
4.789913872,51287
4.819031889,52198
4.848149907,52348
4.877267924,53138
4.906385942,53932
4.935503959,54975
4.964621977,54698
4.993739994,55048
5.022858012,55541
5.051976029,55136
5.081094047,54971
5.110212064,55485
5.139330082,54980
5.168448099,54509
5.197566116,54083
5.226684134,54283
5.255802151,53707
5.284920169,52979
5.314038186,52189
5.343156204,51285
5.372274221,51241
5.401392239,50608
5.430510256,49465
5.459628274,48273
5.488746291,47851
5.517864308,46095
5.546982326,45614
5.576100343,44583
5.605218361,43545
5.634336378,42310
5.663454396,42013
5.692572413,40689
5.721690431,39717
5.750808448,38451
5.779926466,37544
5.809044483,36461
5.838162501,35711
5.867280518,34390
5.896398535,33641
5.925516553,32328
5.95463457,31367
5.983752588,30012
6.012870605,29291
6.041988623,28501
6.07110664,27461
6.100224658,26479
6.129342675,25637
6.158460693,24662
6.18757871,23549
6.216696727,23050
6.245814745,22234
6.274932762,21376
6.30405078,20665
6.333168797,20064
6.362286815,19367
6.391404832,18428
6.42052285,18173
6.449640867,17287
6.478758885,16622
6.507876902,16329
6.53699492,15454
6.566112937,14789
6.595230954,14487
6.624348972,14061
6.653466989,13506
6.682585007,12945
6.711703024,12454
6.740821042,12064
6.769939059,11503
6.799057077,11199
6.828175094,10741
6.857293112,10508
6.886411129,9850
6.915529146,9851
6.944647164,9236
6.973765181,8875
7.002883199,8625
7.032001216,8394
7.061119234,8006
