0.02462753569,7
0.07388260708,85
0.1231376785,192
0.1723927499,227
0.2216478212,238
0.2709028926,192
0.320157964,121
0.3694130354,65
0.4186681068,57
0.4679231782,43
0.5171782496,41
0.5664333209,28
0.6156883923,37
0.6649434637,34
0.7141985351,40
0.7634536065,40
0.8127086779,47
0.8619637493,50
0.9112188206,50
0.960473892,51
1.009728963,73
1.058984035,97
1.108239106,121
1.157494178,148
1.206749249,134
1.25600432,191
1.305259392,205
1.354514463,255
1.403769535,267
1.453024606,337
1.502279677,426
1.551534749,467
1.60078982,504
1.650044891,655
1.699299963,753
1.748555034,878
1.797810106,1119
1.847065177,1234
1.896320248,1473
1.94557532,1714
1.994830391,2035
2.044085463,2470
2.093340534,2856
2.142595605,3175
2.191850677,3753
2.241105748,4347
2.290360819,4974
2.339615891,5761
2.388870962,6495
2.438126034,7109
2.487381105,8133
2.536636176,8911
2.585891248,9961
2.635146319,10756
2.684401391,11841
2.733656462,12925
2.782911533,13662
2.832166605,14578
2.881421676,15635
2.930676747,16918
2.979931819,17908
3.02918689,18964
3.078441962,20363
3.127697033,21346
3.176952104,22459
3.226207176,23508
3.275462247,24579
3.324717319,26124
3.37397239,27074
3.423227461,28788
3.472482533,29983
3.521737604,31056
3.570992676,32472
3.620247747,33967
3.669502818,35196
3.71875789,35803
3.768012961,37114
3.817268032,38801
3.866523104,39786
3.915778175,40908
3.965033247,42107
4.014288318,43162
4.063543389,44082
4.112798461,45262
4.162053532,45736
4.211308604,46699
4.260563675,47863
4.309818746,47936
4.359073818,48759
4.408328889,49194
4.45758396,49479
4.506839032,49457
4.556094103,49883
4.605349175,49874
4.654604246,50348
4.703859317,49984
4.753114389,49532
4.80236946,49726
4.851624532,49389
4.900879603,49737
4.950134674,49336
4.999389746,49054
5.048644817,48734
5.097899888,47930
5.14715496,47637
5.196410031,46850
5.245665103,46692
5.294920174,45838
5.344175245,45496
5.393430317,44614
5.442685388,44264
5.49194046,43327
5.541195531,42999
5.590450602,42154
5.639705674,41499
5.688960745,41135
5.738215817,40305
5.787470888,39752
5.836725959,38608
5.885981031,38370
5.935236102,37621
5.984491173,36982
6.033746245,35943
6.083001316,35384
6.132256388,34248
6.181511459,33509
6.23076653,33087
6.280021602,32301
6.329276673,31548
6.378531745,30721
6.427786816,29986
6.477041887,29415
6.526296959,28381
6.57555203,27923
6.624807101,27508
6.674062173,26416
6.723317244,26036
6.772572316,25109
6.821827387,24579
6.871082458,24004
6.92033753,23557
6.969592601,22900
7.018847673,22353
7.068102744,21967
7.117357815,21150
7.166612887,20563
7.215867958,19979
7.265123029,19689
7.314378101,19024
7.363633172,18703
7.412888244,18091
7.462143315,17610
7.511398386,17091
7.560653458,16553
7.609908529,16316
7.659163601,15651
7.708418672,15265
7.757673743,15066
7.806928815,14713
7.856183886,14130
7.905438958,13856
7.954694029,13382
8.0039491,13266
8.053204172,12903
8.102459243,12810
8.151714314,12346
8.200969386,12037
8.250224457,11884
8.299479529,11444
8.3487346,11315
8.397989671,10862
8.447244743,10613
8.496499814,10524
8.545754886,10227
8.595009957,10040
8.644265028,9670
8.6935201,9734
8.742775171,9127
8.792030242,9159
8.841285314,8892
8.890540385,8868
8.939795457,8593
8.989050528,8354
9.038305599,8268
9.087560671,7940
9.136815742,7758
9.186070814,7519
9.235325885,7577
9.284580956,7406
9.333836028,7187
9.383091099,6896
9.43234617,6949
9.481601242,6664
9.530856313,6573
9.580111385,6413
9.629366456,6375
9.678621527,6211
9.727876599,6081
9.77713167,5971
9.826386742,5911
9.875641813,5757
9.924896884,5777
9.974151956,5464
10.02340703,5491
10.0726621,5365
10.12191717,5296
10.17117224,5110
10.22042731,4943
10.26968238,4857
10.31893746,4877
10.36819253,4809
10.4174476,4664
10.46670267,4583
10.51595774,4406
10.56521281,4565
10.61446788,4309
10.66372296,4351
10.71297803,4171
10.7622331,4135
10.81148817,3979
10.86074324,4094
10.90999831,3942
10.95925338,3986
11.00850845,3826
11.05776353,3876
11.1070186,3679
11.15627367,3635
11.20552874,3614
11.25478381,3591
11.30403888,3493
11.35329395,3462
11.40254903,3440
11.4518041,3210
11.50105917,3274
11.55031424,3211
11.59956931,3172
11.64882438,3058
11.69807945,2816
11.74733453,3025
11.7965896,2990
11.84584467,2800
11.89509974,2797
11.94435481,2783
11.99360988,2742
12.04286495,2717
12.09212003,2697
12.1413751,2710
12.19063017,2629
12.23988524,2489
12.28914031,2479
12.33839538,2411
12.38765045,2328
12.43690553,2342
12.4861606,2427
12.53541567,2310
12.58467074,2224
12.63392581,2181
12.68318088,2189
12.73243595,2114
12.78169102,2134
12.8309461,2048
12.88020117,2013
12.92945624,2021
12.97871131,1972
13.02796638,1907
13.07722145,2039
13.12647652,1960
13.1757316,1945
13.22498667,1847
13.27424174,1897
13.32349681,1810
13.37275188,1786
13.42200695,1761
13.47126202,1765
13.5205171,1640
13.56977217,1673
13.61902724,1591
13.66828231,1558
13.71753738,1598
13.76679245,1604
13.81604752,1499
13.8653026,1507
13.91455767,1536
13.96381274,1451
14.01306781,1495
14.06232288,1400
14.11157795,1463
14.16083302,1337
14.21008809,1408
14.25934317,1299
14.30859824,1365
14.35785331,1321
14.40710838,1241
14.45636345,1251
14.50561852,1254
14.55487359,1167
14.60412867,1118
14.65338374,1233
14.70263881,1181
14.75189388,1073
14.80114895,1110
14.85040402,1063
14.89965909,1099
14.94891417,1051
14.99816924,570
