33.795764,3210
101.387292,111
168.97882,38
236.570348,19
304.161876,33
371.753404,15
439.3449319,36
506.9364599,23
574.5279879,21
642.1195159,20
709.7110439,17
777.3025719,27
844.8940999,13
912.4856279,24
980.0771559,29
1047.668684,40
1115.260212,20
1182.85174,32
1250.443268,1754
1318.034796,245
1385.626324,285
1453.217852,375
1520.80938,536
1588.400908,656
1655.992436,828
1723.583964,902
1791.175492,921
1858.76702,774
1926.358548,799
1993.950076,727
2061.541604,742
2129.133132,843
2196.72466,897
2264.316188,1050
2331.907716,1096
2399.499244,1337
2467.090772,1441
2534.6823,1647
2602.273828,2215
2669.865356,2926
2737.456884,4042
2805.048412,5264
2872.63994,6639
2940.231468,7419
3007.822996,8650
3075.414524,9689
3143.006052,10065
3210.59758,10850
3278.189108,10862
3345.780636,10598
3413.372164,11169
3480.963692,11412
3548.55522,11887
3616.146748,12136
3683.738276,12806
3751.329804,13222
3818.921332,13299
3886.51286,13418
3954.104388,13427
4021.695916,14187
4089.287444,14817
4156.878972,14716
4224.4705,15068
4292.062028,14979
4359.653555,15244
4427.245083,15799
4494.836611,16282
4562.428139,16587
4630.019667,16977
4697.611195,17118
4765.202723,17207
4832.794251,17207
4900.385779,17492
4967.977307,17825
5035.568835,18220
5103.160363,18269
5170.751891,18244
5238.343419,18434
5305.934947,18357
5373.526475,18889
5441.118003,19418
5508.709531,19888
5576.301059,19841
5643.892587,19934
5711.484115,20200
5779.075643,20588
5846.667171,20443
5914.258699,20799
5981.850227,20556
6049.441755,21447
6117.033283,21531
6184.624811,22235
6252.216339,22143
6319.807867,22079
6387.399395,21718
6454.990923,21751
6522.582451,21554
6590.173979,21959
6657.765507,21747
6725.357035,21923
6792.948563,21542
6860.540091,21829
6928.131619,21805
6995.723147,21676
7063.314675,21211
7130.906203,21076
7198.497731,21174
7266.089259,21477
7333.680787,21339
7401.272315,20639
7468.863843,20510
7536.455371,19534
7604.046899,19915
7671.638427,19961
7739.229955,19625
7806.821483,19477
7874.413011,19260
7942.004539,18732
8009.596067,18421
8077.187595,18375
8144.779123,18182
8212.370651,18888
8279.962179,18455
8347.553707,17970
8415.145235,18288
8482.736763,17939
8550.328291,17851
8617.919819,18304
8685.511347,17490
8753.102875,17201
8820.694403,17066
8888.285931,16605
8955.877459,15755
9023.468987,16121
9091.060515,16131
9158.652043,16082
9226.243571,15446
9293.835099,15082
9361.426627,15224
9429.018155,15453
9496.609683,15178
9564.201211,14098
9631.792739,14064
9699.384267,14407
9766.975795,13672
9834.567323,13299
9902.158851,13699
9969.750379,13117
10037.34191,12051
10104.93343,11682
10172.52496,11709
10240.11649,11573
10307.70802,11180
10375.29955,11502
10442.89107,11070
10510.4826,11034
10578.07413,10423
10645.66566,10123
10713.25719,9764
10780.84871,10088
10848.44024,9684
10916.03177,9521
10983.6233,9441
11051.21483,9193
11118.80635,8587
11186.39788,8734
11253.98941,8544
11321.58094,7886
11389.17247,7941
11456.76399,7375
11524.35552,7321
11591.94705,7320
11659.53858,7004
11727.13011,6890
11794.72163,7332
11862.31316,7119
11929.90469,7617
11997.49622,9607
12065.08775,10395
12132.67927,10026
12200.2708,10839
12267.86233,10458
12335.45386,8386
12403.04539,7391
12470.63691,5994
12538.22844,4532
12605.81997,2907
12673.4115,2215
12741.00303,1896
12808.59455,966
12876.18608,32
12943.77761,12
13011.36914,12
13078.96067,15
13146.55219,7
13214.14372,11
13281.73525,10
13349.32678,21
13416.91831,34
13484.50983,48
13552.10136,37
13619.69289,5
13687.28442,8
13754.87595,13
13822.46747,5
13890.059,3
13957.65053,3
14025.24206,2
14160.42511,1
14228.01664,2
14903.93192,1
