26.51649334,107
79.54948003,6
238.6484401,2
397.7474002,2
450.7803868,2
503.8133735,1
556.8463602,2
609.8793469,3
768.978307,3
822.0112937,2
875.0442804,2
928.077267,3
981.1102537,3
1034.14324,3
1087.176227,1
1140.209214,1
1193.2422,1
1246.275187,2116
1299.308174,233
1352.341161,10
1405.374147,16
1458.407134,18
1511.440121,31
1564.473107,29
1617.506094,28
1670.539081,67
1723.572067,42
1776.605054,53
1829.638041,63
1882.671027,57
1935.704014,64
1988.737001,73
2041.769987,61
2094.802974,100
2147.835961,135
2200.868948,277
2253.901934,519
2306.934921,757
2359.967908,1048
2413.000894,1446
2466.033881,1950
2519.066868,2326
2572.099854,2536
2625.132841,2987
2678.165828,3367
2731.198814,3809
2784.231801,3645
2837.264788,3882
2890.297774,4122
2943.330761,4489
2996.363748,5059
3049.396735,5475
3102.429721,6328
3155.462708,7048
3208.495695,8525
3261.528681,9889
3314.561668,11119
3367.594655,12145
3420.627641,13303
3473.660628,14113
3526.693615,14251
3579.726601,14562
3632.759588,15777
3685.792575,16724
3738.825562,18055
3791.858548,19450
3844.891535,20109
3897.924522,19928
3950.957508,20034
4003.990495,20648
4057.023482,21197
4110.056468,21890
4163.089455,22921
4216.122442,23584
4269.155428,23986
4322.188415,24638
4375.221402,25018
4428.254388,25732
4481.287375,26259
4534.320362,26491
4587.353349,27142
4640.386335,27480
4693.419322,27735
4746.452309,27924
4799.485295,28365
4852.518282,28223
4905.551269,27969
4958.584255,27507
5011.617242,27663
5064.650229,27318
5117.683215,27859
5170.716202,28550
5223.749189,29125
5276.782175,29748
5329.815162,30037
5382.848149,30156
5435.881136,30451
5488.914122,30419
5541.947109,31292
5594.980096,31499
5648.013082,31670
5701.046069,32222
5754.079056,33188
5807.112042,32700
5860.145029,31849
5913.178016,32015
5966.211002,31922
6019.243989,32433
6072.276976,32333
6125.309962,32665
6178.342949,31824
6231.375936,31941
6284.408923,31948
6337.441909,32287
6390.474896,32270
6443.507883,32315
6496.540869,32869
6549.573856,33060
6602.606843,32814
6655.639829,34286
6708.672816,33757
6761.705803,34851
6814.738789,34472
6867.771776,34615
6920.804763,34421
6973.837749,33998
7026.870736,34129
7079.903723,34303
7132.93671,34708
7185.969696,34742
7239.002683,34495
7292.03567,34207
7345.068656,33790
7398.101643,33074
7451.13463,32621
7504.167616,32367
7557.200603,31453
7610.23359,31762
7663.266576,30912
7716.299563,31062
7769.33255,31144
7822.365536,29774
7875.398523,28514
7928.43151,27880
7981.464497,28042
8034.497483,28212
8087.53047,27812
8140.563457,28167
8193.596443,27928
8246.62943,28422
8299.662417,28080
8352.695403,27187
8405.72839,26879
8458.761377,27381
8511.794363,27936
8564.82735,28078
8617.860337,27348
8670.893323,27726
8723.92631,27401
8776.959297,26698
8829.992284,26026
8883.02527,25796
8936.058257,25563
8989.091244,25474
9042.12423,25318
9095.157217,25244
9148.190204,25005
9201.22319,24460
9254.256177,23910
9307.289164,23405
9360.32215,23269
9413.355137,22847
9466.388124,22183
9519.42111,22223
9572.454097,22441
9625.487084,21252
9678.520071,20872
9731.553057,20699
9784.586044,20225
9837.619031,20773
9890.652017,20198
9943.685004,19960
9996.717991,19886
10049.75098,19304
10102.78396,19481
10155.81695,19362
10208.84994,19768
10261.88292,19653
10314.91591,19918
10367.9489,20021
10420.98188,19056
10474.01487,18659
10527.04786,18836
10580.08084,18707
10633.11383,18265
10686.14682,17808
10739.1798,17895
10792.21279,17489
10845.24578,17299
10898.27876,15841
10951.31175,15238
11004.34474,15235
11057.37772,14758
11110.41071,14133
11163.4437,13900
11216.47668,13334
11269.50967,12764
11322.54266,12423
11375.57564,11662
11428.60863,11452
11481.64162,11181
11534.6746,11381
11587.70759,11368
11640.74058,11362
11693.77356,11110
11746.80655,10614
11799.83954,10507
11852.87252,10445
11905.90551,10137
11958.9385,9693
12011.97148,16312
12065.00447,22663
12118.03746,23777
12171.07044,23763
12224.10343,20969
12277.13642,19056
12330.1694,18686
12383.20239,18346
12436.23538,17216
12489.26837,14965
12542.30135,11191
12595.33434,6407
12648.36733,4940
12701.40031,3493
12754.4333,2992
12807.46629,223
12860.49927,7
12913.53226,4
12966.56525,7
13019.59823,1
13072.63122,1
13125.66421,3
13178.69719,4
13231.73018,4
13284.76317,1
13337.79615,3
13390.82914,5
13443.86213,72
13496.89511,6
13549.9281,1
13709.02706,1
13921.15901,1
14239.35693,2
14345.4229,1
15830.34653,1
